Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Other_Sales,Platform,Publisher,Rating,User_Count,User_Score,Year_of_Release
70.0,7.7,Ubisoft Montpellier,0.41,Action,1.08,0.060000000000000005,0.52,ZombiU,0.09,WiiU,Ubisoft,M,758.0,7.7,2012.0
74.0,7.6,Bandai Namco Games,0.26,Fighting,1.01,0.17,0.5,Pokken Tournament,0.08,WiiU,Namco Bandai Games,E10+,273.0,8.0,2016.0
5.0,5.1,Razorworks Studios,0.38,Racing,1.0,0.0,0.49,Ford Racing 2,0.13,PS2,Empire Interactive,E,8.0,8.0,2003.0
0.0,0.0,Capcom,0.21,Role-Playing,1.03,0.46,0.29,Breath of Fire III,0.08,PS,Capcom,T,6.0,9.7,1997.0
12.0,6.7,EA Salt Lake,0.0,Shooter,1.0,0.0,0.93,NERF N-Strike Elite,0.07,Wii,Electronic Arts,E10+,6.0,4.5,2009.0
73.0,8.6,Ready at Dawn,0.35,Action,1.0,0.03,0.41,God of War: Ghost of Sparta,0.21,PSP,Sony Computer Entertainment,M,255.0,8.4,2010.0
0.0,0.0,Tecmo Koei,0.24,Fighting,1.1400000000000001,0.52,0.3,Dead or Alive 2,0.08,PS2,Tecmo Koei,RP,0.0,0.0,2000.0
0.0,0.0,Capcom,0.14,Shooter,1.0,0.21,0.65,1942,0.0,NES,Capcom,T,0.0,0.0,1985.0
0.0,0.0,Nintendo,0.25,Misc,1.0,0.09,0.63,Game & Watch Gallery,0.03,GB,Nintendo,E,0.0,0.0,1997.0
0.0,0.0,Nintendo,0.15,Racing,1.0,0.19,0.65,Excitebike 64,0.01,N64,Nintendo,E,0.0,0.0,2000.0
0.0,0.0,Nintendo,0.1,Sports,1.0,0.47,0.41,NES Open Tournament Golf,0.02,NES,Nintendo,E,0.0,0.0,1991.0
0.0,0.0,Sammy Corporation,0.0,Misc,1.0,1.0,0.0,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,0.0,PS2,Sammy Corporation,RP,0.0,0.0,2004.0
0.0,0.0,Konami Digital Entertainment,0.9,Sports,1.0,0.02,0.08,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),0.0,X360,Konami Digital Entertainment,RP,0.0,0.0,2006.0
0.0,0.0,Electronic Arts,0.38,Racing,1.0,0.0,0.56,Road & Track Presents: The Need for Speed,0.07,PS,Electronic Arts,E,0.0,0.0,1995.0
0.0,0.0,Electronic Arts,0.38,Sports,1.0,0.0,0.55,NBA Live 97,0.07,PS,Electronic Arts,E,0.0,0.0,1996.0
16.0,7.2,Omega Force,0.1,Action,1.0,0.74,0.13,Dynasty Warriors 3: Xtreme Legends,0.03,PS2,Tecmo Koei,T,54.0,9.3,2002.0
184.0,8.516666666666667,UBlart Montpellier,1.5500000000000003,Platform,3.1,0.01,1.1,Rayman Origins,0.42000000000000004,PS3,Ubisoft,E10+,1274.0,8.0,2011.0
0.0,0.0,Sony Computer Entertainment,0.38,Misc,1.0,0.0,0.55,Jampack Winter 2000,0.07,PS,Sony Computer Entertainment,RP,0.0,0.0,2000.0
24.0,7.9,Microsoft Game Studios,0.21,Sports,0.99,0.0,0.74,NFL Fever 2002,0.04,XB,Microsoft Game Studios,E,10.0,8.5,2000.0
42.0,8.2,EA Sports,0.0,Sports,1.8199999999999998,0.0,1.72,NCAA Football 12,0.11,X360,Electronic Arts,E,90.0,6.199999999999999,2011.0
46.0,8.3,HAL Labs,0.06,Platform,0.99,0.41,0.48,Kirby: Mass Attack,0.05,DS,Nintendo,E,55.0,8.6,2011.0
65.0,5.5,Free Radical Design,0.33,Shooter,0.99,0.02,0.49,Haze,0.15,PS3,Ubisoft,M,294.0,6.5,2008.0
13.0,8.8,Oddworld Inhabitants,0.38,Platform,0.99,0.0,0.55,Oddworld: Abe's Exoddus,0.06,PS,GT Interactive,T,69.0,9.1,1998.0
20.0,6.6,DreamFactory,0.23,Action,0.99,0.38,0.3,The Bouncer,0.08,PS2,Sony Computer Entertainment,T,35.0,8.0,2000.0
173.0,7.38,Codemasters,1.32,Racing,2.53,0.0,0.78,DiRT 2,0.41000000000000003,PS3,Codemasters,T,588.0,7.159999999999999,2009.0
74.0,4.833333333333333,Sonic Team,0.26,Platform,1.7699999999999998,0.0,1.3900000000000001,Shadow The Hedgehog,0.12,GC,Sega,E10+,293.0,6.033333333333334,2005.0
35.0,7.0,SCEE London Studio,0.52,Simulation,0.99,0.04,0.35,EyePet,0.08,PS3,Sony Computer Entertainment,E,20.0,8.2,2009.0
48.0,7.8,Capcom,0.04,Adventure,0.99,0.64,0.28,Apollo Justice: Ace Attorney,0.03,DS,Capcom,T,84.0,8.1,2007.0
26.0,7.5,Project Aces,0.3,Simulation,0.99,0.12,0.37,Ace Combat X: Skies of Deception,0.19,PSP,Namco Bandai Games,T,30.0,8.3,2006.0
26.0,7.9,Rockstar London,0.27,Racing,0.98,0.0,0.52,Midnight Club: LA Remix,0.19,PSP,Take-Two Interactive,T,43.0,8.7,2008.0
0.0,0.0,Square Enix,0.39,Role-Playing,2.04,0.9600000000000001,0.53,Final Fantasy Type-0,0.16,PS4,Square Enix,T,0.0,0.0,2015.0
55.0,7.7,Namco Bandai Games,0.18,Role-Playing,0.98,0.45,0.28,Tales of Graces f,0.07,PS3,Namco Bandai Games,T,336.0,8.2,2010.0
27.0,5.4,Hudson,0.19,Misc,0.98,0.28,0.5,Mario Party Advance,0.02,GBA,Nintendo,E,34.0,5.4,2005.0
0.0,0.0,Nintendo,0.13,Puzzle,0.98,0.21,0.62,Tetris 2,0.02,NES,Nintendo,E,0.0,0.0,1993.0
19.0,4.4,Altron,0.03,Strategy,0.98,0.01,0.86,Zoo Tycoon DS,0.08,DS,THQ,E,25.0,6.6,2005.0
0.0,0.0,Atari,0.06,Shooter,0.98,0.0,0.91,Air-Sea Battle,0.01,2600,Atari,E,0.0,0.0,2006.3273038028772
121.0,7.733333333333333,Visceral Games,0.78,Action,2.13,0.0,1.1,Dead Space 3,0.26,X360,Electronic Arts,M,2312.0,6.266666666666667,2013.0
23.0,8.6,KCET,0.23,Role-Playing,0.98,0.38,0.29,Suikoden III,0.08,PS2,Unknown,T,113.0,7.7,2006.3273038028772
0.0,0.0,Ubisoft,0.89,Misc,3.61,0.05,2.22,Rocksmith 2014,0.45999999999999996,PS3,Ubisoft,E10+,0.0,0.0,2013.0
103.0,8.075,Ubisoft Toronto,0.9099999999999999,Action,2.23,0.06999999999999999,0.99,Tom Clancy's Splinter Cell: Blacklist,0.25,X360,Ubisoft,M,1599.0,7.6000000000000005,2013.0
76.0,8.25,Visual Concepts,0.04,Sports,2.91,0.01,2.5999999999999996,NBA 2K10,0.26,X360,Take-Two Interactive,E,108.0,8.14,2009.0
31.0,8.8,Intelligent Systems,0.18,Strategy,0.97,0.29,0.49,Fire Emblem,0.01,GBA,Nintendo,E,144.0,9.2,2003.0
149.0,8.25,Double Fine Productions,0.53,Action,1.91,0.0,1.1600000000000001,Brutal Legend,0.22,X360,Electronic Arts,M,430.0,7.8,2009.0
58.0,8.5,EA Sports,0.43,Sports,1.25,0.0,0.6799999999999999,NHL 2004,0.13,PS2,Electronic Arts,E,91.0,7.5,2003.0
0.0,0.0,Disney Interactive Studios,0.51,Action,1.6400000000000001,0.0,0.99,Disney Tangled,0.14,DS,Disney Interactive Studios,E10+,0.0,0.0,2010.0
135.0,7.4,Vicarious Visions,0.98,Misc,3.3400000000000003,0.0,1.8599999999999999,Band Hero,0.51,Wii,Activision,E10+,65.0,5.74,2009.0
23.0,5.8,SquareSoft,0.04,Role-Playing,1.5499999999999998,1.44,0.06,Romancing SaGa,0.01,SNES,SquareSoft,T,35.0,8.0,1992.0
0.0,0.0,Atari,0.05,Platform,0.97,0.0,0.9,Donkey Kong Junior,0.01,2600,Atari,E,0.0,0.0,1981.0
21.0,6.6,Dreamworks Interactive,0.39,Shooter,1.05,0.0,0.5900000000000001,Medal of Honor: Underground,0.06,PS,Electronic Arts,T,55.0,5.35,2000.0
41.0,8.7,Level 5,0.25,Role-Playing,0.96,0.26,0.38,Dark Cloud 2,0.07,PS2,Sony Computer Entertainment,T,174.0,9.1,2002.0
116.0,7.566666666666666,Turtle Rock Studios,0.71,Shooter,1.79,0.05,0.8099999999999999,Evolve,0.22999999999999998,PS4,Take-Two Interactive,M,2199.0,4.566666666666666,2015.0
0.0,0.0,Square Enix,0.0,Role-Playing,1.5399999999999998,1.5399999999999998,0.0,Dragon Quest X,0.0,Wii,Square Enix,T,0.0,0.0,2012.0
0.0,0.0,Sony Computer Entertainment,0.36,Misc,0.96,0.0,0.54,Jampack Summer '99,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1999.0
0.0,0.0,Konami Digital Entertainment,0.0,Simulation,0.96,0.9,0.0,Dance Dance Revolution 2nd ReMIX,0.06,PS,Konami Digital Entertainment,RP,0.0,0.0,1999.0
0.0,0.0,Hudson Soft,0.06,Shooter,0.96,0.57,0.32,Star Soldier,0.01,NES,Hudson Soft,E,0.0,0.0,1986.0
32.0,8.65,EA Sports,0.61,Sports,1.5899999999999999,0.0,0.82,NHL 2001,0.16,PS2,Electronic Arts,E,16.0,7.9,2000.0
41.0,4.6000000000000005,Giants Software,1.03,Simulation,1.48,0.02,0.22,Farming Simulator 2013,0.21,PC,Focus Home Interactive,E,150.0,5.533333333333332,2012.0
137.0,7.433333333333334,"Vicarious Visions, Neversoft Entertainment",1.05,Misc,2.63,0.0,1.27,Guitar Hero: Warriors of Rock,0.3,Wii,Activision,T,98.0,7.033333333333334,2010.0
48.0,8.2,Blue Tongue Entertainment,0.37,Platform,0.96,0.0,0.49,de Blob,0.1,Wii,THQ,E,73.0,8.6,2008.0
0.0,0.0,Square Enix,0.0,Role-Playing,0.96,0.96,0.0,Dragon Quest Monsters: Terry's Wonderland 3D,0.0,3DS,Square Enix,T,0.0,0.0,2012.0
66.0,7.0,Overworks,0.35000000000000003,Platform,1.18,0.22,0.5,Shinobi,0.11,PS2,Sony Computer Entertainment,M,76.0,7.6,2002.0
158.0,8.8,CD Projekt Red Studio,0.8800000000000001,Action,1.8599999999999999,0.02,0.73,The Witcher 2: Assassins of Kings,0.22000000000000003,PC,Namco Bandai Games,M,5196.0,8.4,2011.0
63.0,6.5,Rebellion,0.68,Shooter,1.8199999999999998,0.08,0.8400000000000001,Sniper Elite V2,0.21000000000000002,PS3,505 Games,M,253.0,6.5,2012.0
47.0,5.2,SCEE London Studio,0.43,Adventure,0.95,0.0,0.3,Gangs of London,0.22,PSP,Sony Computer Entertainment,M,18.0,6.7,2006.0
58.0,6.9,Camelot Software Planning,0.29,Sports,0.95,0.34,0.26,Mario Tennis Open,0.05,3DS,Nintendo,E,110.0,6.9,2012.0
64.0,7.1,Monster Games Inc.,0.36,Simulation,0.95,0.13,0.4,PilotWings Resort,0.07,3DS,Nintendo,E,88.0,7.4,2011.0
8.0,6.0,Coresoft,0.03,Misc,0.95,0.0,0.8,World Championship Poker,0.13,PS2,Play It,E,11.0,7.7,2004.0
4.0,6.3,Ubisoft Montreal,0.54,Sports,0.95,0.0,0.3,My Weight Loss Coach,0.11,DS,Ubisoft,E,7.0,7.6,2008.0
84.0,7.45,SuperBot Entertainment,0.41000000000000003,Action,1.4,0.05,0.71,PlayStation All-Stars Battle Royale,0.24,PS3,Sony Computer Entertainment,T,761.0,7.4,2012.0
0.0,0.0,Warner Bros. Interactive Entertainment,0.23,Action,2.1,0.0,1.58,Scooby-Doo! First Frights,0.30000000000000004,Wii,Warner Bros. Interactive Entertainment,E10+,0.0,0.0,2009.0
85.0,5.833333333333333,Disney Interactive Studios,0.6100000000000001,Action,2.16,0.01,1.33,Epic Mickey 2: The Power of Two,0.21,Wii,Disney Interactive Studios,E10+,92.0,5.133333333333334,2012.0
0.0,0.0,Capcom,0.0,Action,0.95,0.53,0.39,Mega Man Star Force Dragon / Leo / Pegasus,0.03,DS,Capcom,T,0.0,0.0,2006.0
71.0,7.733333333333334,Konami,0.6799999999999999,Action,1.64,0.84,0.1,Pro Evolution Soccer 2014,0.03,PS3,Konami Digital Entertainment,E,655.0,4.266666666666667,2013.0
59.0,7.8,Ryu ga Gotoku Studios,0.13,Action,0.95,0.63,0.15,Yakuza 4,0.05,PS3,Sega,M,177.0,8.0,2006.3273038028772
0.0,0.0,Sony Computer Entertainment,0.17,Role-Playing,0.95,0.46,0.26,Wild ARMs,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1996.0
20.0,7.5,Koei,0.21,Strategy,0.95,0.41,0.27,Kessen,0.07,PS2,Electronic Arts,T,12.0,8.4,2000.0
134.0,7.574999999999999,Ubisoft Reflections,1.08,Racing,1.9899999999999998,0.01,0.6000000000000001,Driver: San Francisco,0.30000000000000004,PS3,Ubisoft,T,586.0,7.125,2011.0
0.0,0.0,Konami Digital Entertainment,0.25,Misc,0.95,0.0,0.68,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,0.02,GBA,Konami Digital Entertainment,RP,0.0,0.0,2003.0
0.0,0.0,Electronic Arts,0.36,Sports,0.95,0.0,0.53,NCAA Football 2000,0.06,PS,Electronic Arts,E,0.0,0.0,1999.0
6.0,4.5,Monkey Bar Games,0.5800000000000001,Action,2.9099999999999997,0.0,1.74,Ben 10: Alien Force,0.5900000000000001,DS,Koch Media,E,33.0,5.9,2008.0
146.0,6.533333333333334,EA Montreal,0.64,Shooter,2.1199999999999997,0.01,1.1800000000000002,Army of Two: The 40th Day,0.29,X360,Electronic Arts,M,246.0,6.766666666666667,2010.0
71.0,6.55,Capcom,0.5800000000000001,Shooter,1.74,0.28,0.6699999999999999,Lost Planet 2,0.19,PS3,Capcom,T,149.0,6.6,2010.0
67.0,7.0,Guerrilla,0.03,Shooter,0.94,0.0,0.79,Killzone,0.13,PS2,Sony Computer Entertainment,M,254.0,7.4,2004.0
39.0,8.55,Codemasters,0.74,Racing,1.05,0.01,0.09,Colin McRae Rally 04,0.21,PS2,Codemasters,E,63.0,7.65,2003.0
0.0,0.0,Disney Interactive Studios,0.32,Sports,0.94,0.0,0.54,Club Penguin: Game Day!,0.08,Wii,Disney Interactive Studios,E10+,0.0,0.0,2010.0
65.0,8.1,Nintendo,0.27,Shooter,0.94,0.13,0.48,Star Fox 64 3D,0.06,3DS,Nintendo,E10+,231.0,8.2,2011.0
0.0,0.0,GT Interactive,0.36,Misc,0.94,0.0,0.52,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,0.06,PS,GT Interactive,RP,0.0,0.0,1996.0
45.0,7.9,KCET,0.36,Action,0.94,0.0,0.46,Castlevania: Lament of Innocence,0.12,PS2,Konami Digital Entertainment,M,74.0,8.4,2003.0
0.0,0.0,THQ,0.14,Shooter,1.4,0.0,1.12,Destroy All Humans!,0.15,PS2,THQ,T,0.0,0.0,2005.0
0.0,0.0,SquareSoft,0.07,Role-Playing,0.94,0.71,0.1,SaGa Frontier 2,0.06,PS,SquareSoft,T,0.0,0.0,1999.0
38.0,6.4,Alfa System,0.06,Role-Playing,0.94,0.63,0.19,Phantasy Star Portable,0.05,PSP,Sega,T,19.0,7.8,2008.0
46.0,8.15,EA Tiburon,0.0,Sports,1.75,0.0,1.62,NCAA Football 10,0.13,X360,Electronic Arts,E,51.0,6.800000000000001,2009.0
87.0,4.566666666666667,Buzz Monkey,0.41000000000000003,Sports,2.1399999999999997,0.0,1.5299999999999998,Tony Hawk: RIDE,0.2,Wii,Activision,E10+,119.0,3.1999999999999997,2009.0
0.0,0.0,Sony Computer Entertainment,0.35,Sports,0.94,0.0,0.52,MLB 2000,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1999.0
69.0,8.7,Rockstar Vancouver,0.03,Action,0.94,0.04,0.75,Bully,0.12,PS2,Take-Two Interactive,T,293.0,9.1,2006.0
0.0,0.0,Sony Computer Entertainment,0.36,Sports,0.94,0.0,0.46,Hot Shots Golf Fore!,0.12,PS2,Sony Computer Entertainment,RP,0.0,0.0,2003.0
60.0,8.3,SCEA San Diego Studios,0.03,Sports,1.29,0.0,1.1,MLB 06: The Show,0.16,PS2,Sony Computer Entertainment,E,63.0,8.7,2006.0
45.0,7.933333333333334,EA Sports,0.42999999999999994,Sports,1.27,0.0,0.71,NHL 2003,0.13,PS2,Electronic Arts,E,34.0,7.0,2002.0
48.0,7.35,CyberConnect2,0.48,Fighting,1.44,0.16,0.61,Naruto Shippuden: Ultimate Ninja Storm 3,0.2,PS3,Namco Bandai Games,T,254.0,7.800000000000001,2013.0
80.0,7.75,EA Sports,0.63,Sports,1.34,0.0,0.53,EA Sports UFC 2,0.19,PS4,Electronic Arts,T,234.0,6.1,2016.0
77.0,6.4,Level 5,0.16,Role-Playing,0.93,0.36,0.33,White Knight Chronicles: International Edition,0.08,PS3,Sony Computer Entertainment,T,213.0,7.5,2008.0
26.0,7.0,SCEE London Studio,0.5,Misc,0.93,0.0,0.27,SingStar Abba,0.16,PS3,Sony Computer Entertainment,T,4.0,5.5,2008.0
0.0,0.0,THQ,0.25,Racing,0.93,0.0,0.67,Crash City Mayhem,0.02,GBA,THQ,T,0.0,0.0,2004.0
71.0,8.1,HAL Labs,0.14,Action,0.93,0.47,0.28,Kirby: Planet Robobot,0.04,3DS,Nintendo,E,87.0,8.7,2016.0
0.0,0.0,Konami Digital Entertainment,0.06,Platform,0.93,0.42,0.45,Castlevania II: Simon's Quest,0.0,NES,Konami Digital Entertainment,RP,0.0,0.0,1987.0
0.0,0.0,Capcom,0.09,Platform,0.93,0.32,0.51,Mega Man 4,0.01,NES,Capcom,T,0.0,0.0,1991.0
126.0,8.5,Neversoft Entertainment,1.0,Misc,2.7,0.0,1.37,Guitar Hero: Metallica,0.31,Wii,Activision,T,153.0,8.075,2009.0
67.0,8.066666666666666,SCEA,0.03,Sports,1.52,0.0,1.32,MLB 07: The Show,0.16999999999999998,PS2,Sony Computer Entertainment,E,46.0,7.766666666666667,2007.0
11.0,6.1,Neko Entertainment,0.01,Simulation,0.93,0.0,0.85,Build-A-Bear Workshop,0.07,DS,Game Factory,E,5.0,4.8,2007.0
58.0,6.6,"Square Enix, h.a.n.d. Inc.",0.09,Role-Playing,0.93,0.27,0.53,Kingdom Hearts Re:coded,0.05,DS,Square Enix,E10+,76.0,7.0,2010.0
118.0,7.633333333333333,Codemasters,0.9400000000000001,Shooter,1.8900000000000001,0.07,0.61,Operation Flashpoint: Dragon Rising,0.28,X360,Codemasters,M,704.0,6.400000000000001,2009.0
0.0,0.0,Level 5,0.08,Role-Playing,1.02,0.93,0.0,Inazuma Eleven 3,0.0,DS,Level 5,T,0.0,0.0,2010.0
68.0,7.35,TT Games,1.8399999999999999,Action,4.25,0.0,1.8800000000000001,Lego Batman 3: Beyond Gotham,0.54,PS4,Warner Bros. Interactive Entertainment,E10+,196.0,6.95,2014.0
5.0,3.9,Activision,0.0,Misc,0.93,0.0,0.87,Wipeout: In The Zone,0.06,X360,Activision,E10+,8.0,5.6,2011.0
135.0,7.7,Gearbox Software,0.66,Shooter,1.82,0.0,0.9099999999999999,Brothers in Arms: Hell's Highway,0.24,PS3,Ubisoft,M,349.0,8.066666666666668,2008.0
27.0,7.1,h.a.n.d. Inc.,0.2,Adventure,0.92,0.53,0.17,Disney Magical World,0.03,3DS,Nintendo,E,21.0,7.5,2013.0
27.0,6.1,Titus Software,0.41000000000000003,Simulation,1.1700000000000002,0.0,0.6400000000000001,Top Gun: Combat Zones,0.12,PS2,Titus,E,16.0,5.199999999999999,2001.0
51.0,8.55,EA Tiburon,0.0,Sports,1.77,0.0,1.65,NCAA Football 11,0.12,X360,Electronic Arts,E,95.0,7.25,2010.0
53.0,8.1,Capcom,0.05,Adventure,0.92,0.39,0.44,Phoenix Wright: Ace Attorney,0.05,DS,Capcom,T,203.0,9.2,2005.0
44.0,8.0,SCEA San Diego Studios,0.09,Sports,1.32,0.0,1.0,MLB 15: The Show,0.24000000000000002,PS4,Sony Computer Entertainment,E,201.0,8.266666666666667,2015.0
112.0,8.4,Obsidian Entertainment,0.7000000000000001,Role-Playing,2.0300000000000002,0.0,1.08,South Park: The Stick of Truth,0.26,PS3,Ubisoft,M,2677.0,8.5,2014.0
0.0,0.0,Electronic Arts,0.35,Sports,0.92,0.0,0.51,NHL 98,0.06,PS,Electronic Arts,E,0.0,0.0,1997.0
0.0,0.0,Acclaim Entertainment,0.35,Sports,0.92,0.0,0.51,Space Jam,0.06,PS,Acclaim Entertainment,RP,0.0,0.0,1996.0
0.0,0.0,Nintendo,0.09,Platform,0.92,0.43,0.39,Balloon Fight,0.01,NES,Nintendo,E,0.0,0.0,1985.0
38.0,8.149999999999999,SCEA San Diego Studios,0.0,Sports,1.11,0.0,1.03,MLB 12: The Show,0.08,PS3,Sony Computer Entertainment,E,117.0,7.65,2012.0
14.0,5.75,Tantalus Interactive,0.21,Action,1.26,0.0,0.8600000000000001,SpongeBob SquarePants: The Yellow Avenger,0.18,PSP,THQ,E,23.0,7.0,2006.0
34.0,6.0,Nintendo,0.42,Misc,0.92,0.18,0.23,Wii Play: Motion,0.09,Wii,Nintendo,E10+,16.0,6.1,2011.0
106.0,5.666666666666667,Sonic Team,0.22999999999999998,Racing,1.5499999999999998,0.0,1.23,Sonic Riders,0.1,GC,Sega,E,78.0,7.766666666666666,2006.0
0.0,0.0,Empire Interactive,0.43,Racing,1.2900000000000003,0.0,0.72,Starsky & Hutch,0.13,PS2,Empire Interactive,E,0.0,0.0,2003.0
0.0,0.0,Sony Computer Entertainment,0.08,Fighting,0.92,0.66,0.12,Tobal No.1,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1996.0
56.0,7.9,"Mistwalker, Artoon",0.32,Role-Playing,0.92,0.21,0.3,Blue Dragon,0.08,X360,Microsoft Game Studios,T,161.0,7.8,2006.0
0.0,0.0,Sony Computer Entertainment,0.57,Misc,0.91,0.0,0.16,Buzz! Quiz World,0.19,PS3,Sony Computer Entertainment,RP,0.0,0.0,2009.0
21.0,7.4,Marvelous AQL,0.17,Action,0.91,0.3,0.41,Harvest Moon 3D: A New Beginning,0.05,3DS,Marvelous Entertainment,E,62.0,8.2,2012.0
31.0,5.699999999999999,Activision,0.43,Sports,1.31,0.0,0.75,Street Hoops,0.13,PS2,Activision,T,11.0,7.65,2002.0
0.0,0.0,Electronic Arts,0.51,Sports,0.91,0.02,0.28,EA Sports Grand Slam Tennis,0.11,Wii,Electronic Arts,E,0.0,0.0,2009.0
43.0,7.699999999999999,Electronic Arts,0.41,Sports,1.1800000000000002,0.0,0.65,Knockout Kings 2002,0.13,PS2,Electronic Arts,T,19.0,8.0,2002.0
138.0,7.159999999999999,Ubisoft Shanghai,0.5,Strategy,1.7900000000000003,0.02,1.09,Tom Clancy's EndWar,0.21000000000000002,X360,Ubisoft,T,149.0,6.44,2008.0
15.0,6.3,Genki,0.27,Racing,0.91,0.21,0.35,Tokyo Xtreme Racer 3,0.09,PS2,Genki,E,23.0,8.9,2003.0
59.0,9.2,Monolith Soft,0.39,Role-Playing,1.4700000000000002,0.28,0.7,Xenoblade Chronicles,0.11000000000000001,Wii,Nintendo,T,950.0,8.9,2010.0
0.0,0.0,Hasbro Interactive,0.23,Platform,1.08,0.0,0.8099999999999999,Glover,0.02,N64,Hasbro Interactive,E,0.0,0.0,1998.0
13.0,9.0,Codemasters,0.8,Racing,0.91,0.02,0.02,Colin McRae Rally 2.0,0.07,PS,Codemasters,E,31.0,8.7,2000.0
47.0,5.75,Omega Force,0.19,Action,1.15,0.46,0.41000000000000003,Dynasty Warriors 7,0.08,PS3,Tecmo Koei,T,103.0,7.7,2011.0
42.0,5.6,Sonic Team,0.39,Racing,1.09,0.02,0.57,Sonic Riders: Zero Gravity,0.11,Wii,Sega,E,84.0,8.2,2008.0
0.0,0.0,Bethesda Softworks,0.0,Sports,0.98,0.0,0.8999999999999999,AMF Bowling Pinbusters!,0.07,Wii,Bethesda Softworks,M,0.0,0.0,2007.0
0.0,0.0,Hudson Soft,0.0,Simulation,0.91,0.91,0.0,Super Momotarou Dentetsu III,0.0,SNES,Hudson Soft,E,0.0,0.0,1994.0
23.0,8.0,EA Sports,0.35,Sports,0.9,0.0,0.44,Tiger Woods PGA Tour 2002,0.12,PS2,Electronic Arts,E,5.0,7.6,2002.0
68.0,7.8,Mistwalker,0.26,Role-Playing,0.9,0.11,0.45,Lost Odyssey,0.08,X360,Microsoft Game Studios,T,432.0,8.3,2007.0
113.0,7.550000000000001,Capcom,0.33,Fighting,0.96,0.08,0.4,Street Fighter V,0.14,PS4,Capcom,T,1652.0,3.15,2016.0
0.0,0.0,ASCII Entertainment,0.0,Racing,0.9,0.9,0.0,Mini-Yonku Shining Scorpion: Let's & Go!!,0.0,SNES,ASCII Entertainment,RP,0.0,0.0,1996.0
36.0,7.8,989 Sports,0.35,Sports,0.9,0.0,0.44,MLB 2005,0.12,PS2,Sony Computer Entertainment,E,9.0,7.6,2004.0
138.0,6.55,Vicarious Visions,0.4,Role-Playing,2.56,0.0,1.8099999999999998,Marvel: Ultimate Alliance 2,0.38,X360,Activision,T,173.0,6.22,2009.0
178.0,8.933333333333332,Criterion Games,0.26,Racing,1.9300000000000002,0.0,1.49,Burnout Revenge,0.17,PS2,Electronic Arts,E10+,320.0,8.433333333333335,2005.0
115.0,7.633333333333333,Crytek,1.12,Shooter,2.4,0.04,0.9400000000000001,Crysis 3,0.31,X360,Electronic Arts,M,1855.0,6.5,2013.0
0.0,0.0,Psygnosis,0.34,Racing,0.9,0.0,0.5,Destruction Derby,0.06,PS,Psygnosis,E,0.0,0.0,1995.0
76.0,7.075,TT Games,1.91,Action,4.67,0.07,2.1500000000000004,LEGO Jurassic World,0.56,PS4,Warner Bros. Interactive Entertainment,E10+,219.0,7.275,2015.0
0.0,0.0,Ubisoft,1.55,Action,3.4299999999999997,0.0,1.38,Avatar: The Game,0.5,PS3,Ubisoft,E10+,0.0,0.0,2009.0
0.0,0.0,989 Studios,0.34,Action,0.9,0.0,0.5,3Xtreme,0.06,PS,989 Studios,RP,0.0,0.0,1999.0
44.0,7.0,Clap Hanz,0.13,Sports,0.9,0.55,0.17,Hot Shots Tennis,0.05,PS2,Sony Computer Entertainment,E,8.0,8.1,2006.0
91.0,7.45,Rainbow Studios,0.39,Racing,1.62,0.0,1.04,MX vs. ATV Reflex,0.18,PS3,THQ,E,40.0,7.0,2009.0
191.0,5.985714285714287,Vicarious Visions,0.63,Platform,3.4,0.03,2.3499999999999996,Spider-Man 3,0.3999999999999999,PS2,Activision,T,205.0,6.685714285714285,2007.0
57.0,6.449999999999999,Magic Pockets,0.56,Sports,1.88,0.0,1.17,Harry Potter: Quidditch World Cup,0.14,PS2,Electronic Arts,E,50.0,7.725,2003.0
78.0,7.433333333333333,Midway,0.14,Sports,1.5799999999999998,0.0,1.29,Blitz: The League,0.15,PS2,Unknown,M,48.0,7.3999999999999995,2005.0
22.0,9.1,KCEK,0.22,Platform,0.89,0.05,0.6,Castlevania: Circle of the Moon,0.02,GBA,Konami Digital Entertainment,T,59.0,8.5,2001.0
64.0,6.7,Zipper Interactive,0.11,Shooter,0.89,0.04,0.66,SOCOM 4: U.S. Navy SEALs,0.08,PS3,Sony Computer Entertainment,M,121.0,6.3,2011.0
129.0,7.94,EA Sports,0.16,Sports,1.9900000000000002,0.0,1.63,Tiger Woods PGA Tour 06,0.16999999999999998,PS2,Electronic Arts,E,47.0,6.28,2005.0
16.0,8.4,Nintendo,0.17,Adventure,0.89,0.24,0.46,Classic NES Series: The Legend of Zelda,0.02,GBA,Nintendo,E,58.0,8.6,2004.0
38.0,8.5,Intelligent Systems,0.16,Strategy,0.89,0.3,0.42,Fire Emblem: The Sacred Stones,0.02,GBA,Nintendo,E,132.0,9.1,2004.0
